ID,MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc,label
92507,174.8254781,74.11519712,2.761400109,274.6001604,74.08969311,2.688073846,680.3790863,74.14703869,22.35374379,6472.50812,74.16465575,50.74890519,32633.44571,74.31148726,191.638429,174.8254781,74.11519712,2.761400109,274.6001604,74.08969311,2.688073846,680.3790863,74.14703869,22.35374379,6472.50812,74.16465575,50.74890519,32633.44571,74.31148726,191.638429,173.9866196,74,9.54E-07,95.26804291,9.59E-12,4.90E-28,1.66E-16,273.5982115,74,3.81E-06,95.26804291,1.48E-11,-1.01E-27,-1.61E-16,678.2761809,74,7.89E-05,95.26804291,6.22E-09,-7.86E-23,-3.02E-13,6448.795205,73.99930819,0.098411818,95.26750554,0.009684886,7.48E-17,1.51E-10,32528.82956,73.99850077,0.14486862,95.26687838,0.020986917,1.72E-16,1.00E-10,173.9866196,0.001701073,2.37E-05,273.5982115,0.001796597,3.92E-05,678.2761809,0.002241359,0.000427383,6448.795205,635.0747601,9.56364E+11,32528.82956,25643.77891,3.86167E+13,1,74,0,95.26804291,0,0,0,1,74,0,95.26804291,0,0,0,1,74,0,95.26804291,0,0,0,1.021006632,74,0,95.26804291,0,0,0,1.679572261,74,0,95.26804291,0,0,0,0
42676,1,98,0,1,98,0,1.000000204,97.99999844,8.40E-05,2.460096585,93.78599443,206.9667363,29.12850377,92.26512339,285.9212185,1,98,0,1,98,0,1.000000204,97.99999844,8.40E-05,2.460096585,93.78599443,206.9667363,29.12850377,92.26512339,285.9212185,1,98,0,114.9086597,2.11E-05,1.39E-87,0,1,98,0,114.9089585,0.021767209,2.33E-51,0,1.000000057,97.99999785,0.00903853,115.2137739,21.78803609,-6.71E-14,-1.59E-12,1.514242642,88.65521198,16.36388956,113.2607531,393.6264775,-1.73625578,-0.006246656,11.54137406,77.48697736,18.92303863,108.2766682,503.7083933,26.88144035,0.075474605,1,25.07261801,0,1,25.07261801,0,1.000000057,25.07261673,2.92E-05,1.514242642,19.82257958,100.8594412,11.54137406,13.44321148,106.8111771,1,98,0,138.5929291,0,0,0,1,98,0,138.5929291,0,0,0,1.000000001,98,0,138.5929291,3.64E-12,-1.01E-118,0,1.141866944,98,0,138.5929291,0,-1.43E-34,0,5.301593588,98,1.35E-06,138.5929291,4.07E-12,8.80E-30,3.42E-18,1
30602,1.043328951,101.8338819,0.636877112,1.15207818,101.4719866,1.833255455,1.533771812,100.6079499,3.630397025,2.54980112,98.35616629,75.88640977,26.78960812,94.28286775,234.6393778,1.043328951,101.8338819,0.636877112,1.15207818,101.4719866,1.833255455,1.533771812,100.6079499,3.630397025,2.54980112,98.35616629,75.88640977,26.78960812,94.28286775,234.6393778,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,-5.51E-99,0,1.071818207,102,1.91E-06,144.2497834,4.07E-12,-4.58E-29,-1.78E-17,4.219144026,102,0,144.2497834,7.28E-12,-1.88E-28,0,1,38.99022198,0,1,38.99022198,0,1,38.99022198,4.55E-13,1.071818207,38.99568268,0.000428005,4.219144026,39.02732508,0.00113352,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,-5.51E-99,0,1.071818207,102,1.91E-06,144.2497834,4.07E-12,-4.58E-29,-1.78E-17,4.219144026,102,0,144.2497834,7.28E-12,-1.88E-28,0,1
70827,161.9973395,74.12642581,3.018235867,272.4041419,74.08930517,2.135354373,830.9027793,74.05919261,4.83668386,7386.475022,74.58766199,427.2160195,19047.24055,74.57812484,414.8749385,161.9973395,74.12642581,3.018235867,272.4041419,74.08930517,2.135354373,830.9027793,74.05919261,4.83668386,7386.475022,74.58766199,427.2160195,19047.24055,74.57812484,414.8749385,161.1439794,74,9.54E-07,95.26804291,1.29E-12,-2.70E-28,-2.97E-16,271.39051,74,3.98E-05,95.26804291,1.59E-09,-1.43E-24,-5.33E-14,828.9441804,73.99997805,0.017530648,95.26802586,0.000307324,-1.40E-18,-2.24E-11,7359.670052,73.99872718,0.133483788,95.26705424,0.017817922,-8.49E-18,-2.72E-11,18979.68982,73.99816773,0.160151099,95.26661969,0.025648375,-8.18E-16,-8.12E-10,161.1439794,0.001822172,1.53E-05,271.39051,0.001790543,1.49E-05,828.9441804,0.001746997,645.7106301,7359.670052,11174.76143,1.68281E+13,18979.68982,59325.41626,8.93355E+13,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
18214,1,98,1.12E-07,1.000000858,97.9999674,0.001238787,1.01081855,97.64800183,13.47085475,4.322942163,92.86852804,259.9925699,31.54759335,92.27098969,288.1651557,1,98,1.12E-07,1.000000858,97.9999674,0.001238787,1.01081855,97.64800183,13.47085475,4.322942163,92.86852804,259.9925699,31.54759335,92.27098969,288.1651557,1,98,0.000334431,114.9086594,1.12E-07,3.61E-50,0,1.000000858,97.9999674,0.035196388,114.9086316,0.001238786,5.24E-29,0,1.009501917,97.64232578,3.669290068,114.6037705,13.46368961,4.68E-08,1.10E-06,1.972891996,81.9913907,18.76303764,104.9688209,395.3557496,11.67379154,0.04638601,12.10793119,76.67580735,18.84986795,107.1153468,495.5214181,118.1507452,0.337268897,1,6.717570067,1.05E-08,1.000000858,6.717580064,0.000116501,1.009501917,6.827256355,1.266179163,1.972891996,11.56077002,44.29192396,12.10793119,12.78557807,101.5855434,1,98,0,138.5929291,0,0,0,1,98,0,138.5929291,0,0,0,1.000000001,98,0,138.5929291,1.82E-12,-3.07E-46,0,1.14175365,98,0,138.5929291,0,-9.07E-62,0,5.308938145,98,1.35E-06,138.5929291,4.07E-12,2.49E-30,9.67E-19,1
40119,3.001352753,101.9971964,0.01120636,3.02431108,101.9672499,0.129928001,3.29131937,101.6457717,1.291439535,4.647863548,98.60671561,98.01045938,30.85444032,92.45699362,283.8182359,3.001352753,101.9971964,0.01120636,3.02431108,101.9672499,0.129928001,3.29131937,101.6457717,1.291439535,4.647863548,98.60671561,98.01045938,30.85444032,92.45699362,283.8182359,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.91E-06,144.2497834,3.64E-12,1.08E-86,0,1.071917023,102,1.91E-06,144.2497834,3.64E-12,1.99E-57,0,4.219806559,102,1.35E-06,144.2497834,2.57E-12,-2.16E-29,-1.19E-17,1,38.97076583,0,1,38.97076583,0,1,38.97076583,4.55E-13,1.071917023,38.97718134,0.000581132,4.219806559,39.0202917,0.001947632,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.91E-06,144.2497834,3.64E-12,1.08E-86,0,1.071917023,102,1.91E-06,144.2497834,3.64E-12,1.99E-57,0,4.219806559,102,1.35E-06,144.2497834,2.57E-12,-2.16E-29,-1.19E-17,1
64886,159.6664622,84.78541031,8796.189098,256.1692141,84.13273537,8285.999245,782.6543395,79.15600975,4231.602151,6350.327392,75.25380162,985.6971235,14288.22821,74.77572942,583.8756899,159.6664622,84.78541031,8796.189098,256.1692141,84.13273537,8285.999245,782.6543395,79.15600975,4231.602151,6350.327392,75.25380162,985.6971235,14288.22821,74.77572942,583.8756899,156.8607203,74,3.30E-06,95.26804291,1.31E-11,-1.35E-28,-1.52E-17,252.1381409,74,9.54E-07,95.26804291,1.23E-11,1.91E-27,5.72E-16,775.9756623,74,6.79E-05,95.26804291,4.61E-09,3.58E-23,2.96E-13,6324.006265,73.99930509,0.098631855,95.26750314,0.009728243,2.29E-16,9.57E-10,14237.30601,73.9983658,0.15124878,95.26677354,0.022876193,-1.61E-15,-1.82E-09,156.8607203,0.001873734,1.67E-05,252.1381409,0.001929871,1.83E-05,775.9756623,0.0024139,820815.5311,6324.006265,26403.24586,3.97603E+13,14237.30601,84890.16655,1.2783E+14,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
108312,177.0428346,74.22541084,182.8397337,288.9375932,74.73358677,599.7871833,837.1871632,75.90984457,1563.067302,7852.296665,74.93785706,723.1206756,41141.41696,74.45992034,322.1690487,177.0428346,74.22541084,182.8397337,288.9375932,74.73358677,599.7871833,837.1871632,75.90984457,1563.067302,7852.296665,74.93785706,723.1206756,41141.41696,74.45992034,322.1690487,176.9479756,74,2.34E-06,95.26804291,8.39E-12,-9.59E-28,-1.63E-16,288.507542,74,1.04E-05,95.26804291,1.08E-10,-1.18E-24,-8.39E-14,834.1636256,73.99999038,0.01160802,95.26803543,0.000134746,-6.44E-19,-1.94E-11,7825.029623,73.99878803,0.130253866,95.26710151,0.01696607,3.04E-16,4.08E-10,41012.91256,73.99842306,0.148575711,95.26681801,0.022074742,3.09E-16,2.85E-10,176.9479756,0.001654147,1.12E-05,288.507542,0.001684766,1.48E-05,834.1636256,0.001738502,2.33E-05,7825.029623,72.723346,1.09512E+11,41012.91256,16696.08154,2.51426E+13,1,74,0,95.26804291,0,0,0,1,74,0,95.26804291,0,0,0,1,74,0,95.26804291,0,0,0,1.020633682,74,0,95.26804291,4.55E-13,0,0,2.142020135,74,9.54E-07,95.26804291,9.09E-13,0,0,0
63810,174.2863476,74.08770229,2.097187575,286.9535311,74.07116283,1.715542129,839.0362403,74.08166067,22.88391244,6143.587898,74.5649385,407.5500526,13404.60991,74.45670968,315.7077449,174.2863476,74.08770229,2.097187575,286.9535311,74.07116283,1.715542129,839.0362403,74.08166067,22.88391244,6143.587898,74.5649385,407.5500526,13404.60991,74.45670968,315.7077449,173.6494545,74,3.16E-06,95.26804291,1.00E-11,9.90E-28,3.28E-16,286.1021252,74,3.30E-06,95.26804291,1.12E-11,-2.15E-27,-3.93E-16,837.0291079,74,0.00013057,95.26804291,1.70E-08,-1.30E-22,-3.02E-13,6122.288985,73.99917533,0.107446479,95.26740234,0.011544746,3.29E-16,2.62E-09,13361.06534,73.99823428,0.157216087,95.26667139,0.024716898,-1.77E-15,-1.56E-09,173.6494545,0.001685739,1.13E-05,286.1021252,0.001696838,1.27E-05,837.0291079,0.003762475,3048656.448,6122.288985,31333.6739,4.71848E+13,13361.06534,91721.61026,1.38116E+14,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
54224,173.6124451,74.01912579,0.525717767,280.615065,74.03602771,2.529024301,814.8147252,74.13498396,26.34606087,3884.887343,74.14497707,29.31393118,5138.027391,74.13521713,26.37061273,173.6124451,74.01912579,0.525717767,280.615065,74.03602771,2.529024301,814.8147252,74.13498396,26.34606087,3884.887343,74.14497707,29.31393118,5138.027391,74.13521713,26.37061273,173.4759864,73.99999998,0.000581437,95.26804289,3.38E-07,2.64E-21,3.88E-12,280.2695284,73.99999197,0.01060006,95.26803668,0.000112361,-7.19E-20,-1.01E-11,813.0968597,73.99851419,0.144219048,95.2668888,0.020799134,-1.63E-16,-3.23E-10,3873.645155,73.99472124,0.271799168,95.26394266,0.073874787,2.93E-15,5.65E-09,5122.612482,73.99470317,0.272263733,95.26392863,0.07412754,-1.32E-15,-1.11E-09,173.4759864,0.001704154,55.64264194,280.2695284,0.014558237,19295342.28,813.0968597,2474.386706,3.72621E+12,3873.645155,200567.8694,3.01998E+14,5122.612482,275148.314,4.14274E+14,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
5992,1.000000043,60.00000168,6.60E-05,1.000066177,60.00265813,0.107032437,1.127625745,64.64303799,169.2484545,5.621129616,92.49710742,286.9912873,32.33804437,92.37935589,287.4116954,1.000000043,60.00000168,6.60E-05,1.000066177,60.00265813,0.107032437,1.127625745,64.64303799,169.2484545,5.621129616,92.49710742,286.9912873,32.33804437,92.37935589,287.4116954,1.000000029,60.00000112,0.006517131,114.90866,4.25E-05,8.02E-58,0,1.000030278,60.00115053,0.209090436,114.9092601,0.043718811,1.34E-33,0,1.031168016,61.14858545,6.505920271,115.5125504,42.32699858,-7.04E-08,-1.69E-06,2.002085905,75.3193312,18.64008254,117.836137,414.4477571,-20.62961674,-0.07363055,12.04603679,76.17307365,18.7885026,108.7610651,503.5773156,74.46798375,0.209146475,1.000000029,5.003790491,1.18E-05,1.000030278,5.004396009,0.012133092,1.031168016,5.608872822,11.74682886,2.002085905,12.78691648,95.05265952,12.04603679,12.7920302,84.18090444,1,60,0,84.85281374,4.55E-13,0,0,1,60,0,84.85281374,0,0,0,1.000000001,60,0,84.85281374,4.55E-13,2.34E-283,0,1.194964403,60,6.74E-07,84.85281374,4.55E-13,-1.52E-31,0,6.919064884,60,6.74E-07,84.85281374,4.55E-13,-1.83E-30,0,1
60017,86.75328109,74.24609251,184.301105,113.5091452,75.55289796,1248.109546,292.4553623,79.5445341,4518.658115,4888.966813,74.99875462,771.3844925,10150.31889,74.57950606,419.9268724,86.75328109,74.24609251,184.301105,113.5091452,75.55289796,1248.109546,292.4553623,79.5445341,4518.658115,4888.966813,74.99875462,771.3844925,10150.31889,74.57950606,419.9268724,86.63626028,74,2.13E-06,95.26804291,1.10E-11,1.88E-27,2.79E-16,113.0366531,74,9.54E-07,95.26804291,1.55E-11,-7.54E-28,-2.01E-16,289.3419088,73.99999966,0.002185907,95.26804265,4.78E-06,-2.58E-20,-3.57E-12,4870.910681,73.99836211,0.15141938,95.26677067,0.022927829,1.87E-16,2.96E-10,10117.96479,73.99755916,0.184839794,95.26614699,0.03416575,-1.94E-15,-1.05E-09,86.63626028,0.007711156,0.006712349,113.0366531,0.00848806,0.008290729,289.3419088,0.575680753,855931291.4,4870.910681,62232.19031,9.37125E+13,10117.96479,126791.3437,1.90921E+14,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
52,2.989491182,102,0,2.993687378,102,6.11E-09,2.998118213,101.9969361,0.128328692,4.300850841,95.96013527,214.7668318,28.48800983,98.53359872,2477.227009,2.989491182,102,0,2.993687378,102,6.11E-09,2.998118213,101.9969361,0.128328692,4.300850841,95.96013527,214.7668318,28.48800983,98.53359872,2477.227009,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,1.03E-278,0,1,102,1.35E-06,144.2497834,1.82E-12,2.85E-79,0,1.072197061,101.9884597,0.696102709,144.1606557,3.230308306,0.000335414,0.000269623,3.235580831,96.24266846,14.44510499,136.2509046,243.0732416,60.22087838,0.373359803,1,39.01340008,0,1,39.01340008,0,1,39.01340008,1.14E-12,1.072197061,413747.812,6.23E+14,3.235580831,206395114.2,2.68E+17,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,1.03E-278,0,1,102,1.35E-06,144.2497834,1.82E-12,2.85E-79,0,1.072197061,101.9884597,0.696102709,144.1606557,3.230308306,0.000335414,0.000269623,3.235580831,96.24266846,14.44510499,136.2509046,243.0732416,60.22087838,0.373359803,1
398,1.998564601,101.9936268,0.26763278,2.006702968,101.8378704,6.783139812,2.203553901,98.21774262,144.1327922,4.001226487,91.1842464,311.2647478,28.09399444,92.16582849,289.0867368,1.998564601,101.9936268,0.26763278,2.006702968,101.8378704,6.783139812,2.203553901,98.21774262,144.1327922,4.001226487,91.1842464,311.2647478,28.09399444,92.16582849,289.0867368,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,1.53E-111,0,1.067242348,102,1.35E-06,144.2497834,1.82E-12,9.87E-32,0,3.637329938,101.9999545,0.043713593,144.2497216,0.002241206,7.20E-05,0.048162033,1,39.01379991,0,1,39.01379991,0,1,39.01379991,2.75E-09,1.067242348,41.46201056,89.59191328,3.637329938,1678.241435,2.46E+12,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,1.53E-111,0,1.067242348,102,1.35E-06,144.2497834,1.82E-12,9.87E-32,0,3.637329938,101.9999545,0.043713593,144.2497216,0.002241206,7.20E-05,0.048162033,1
74042,166.3470871,74.00848649,0.203603691,273.6010633,74.01787625,0.428710338,779.6996001,74.03427053,0.883021906,7542.373951,74.39586616,278.6412043,21435.06075,74.49868041,354.093552,166.3470871,74.00848649,0.203603691,273.6010633,74.01787625,0.428710338,779.6996001,74.03427053,0.883021906,7542.373951,74.39586616,278.6412043,21435.06075,74.49868041,354.093552,166.2882662,74,2.34E-06,95.26804291,7.40E-12,-8.85E-28,-1.69E-16,273.3972733,74,3.81E-06,95.26804291,1.47E-11,1.48E-27,2.87E-16,778.5877727,73.9999996,0.002353776,95.2680426,5.54E-06,3.79E-20,6.62E-12,7520.428308,73.99917157,0.107690935,95.26739942,0.011597338,1.18E-16,3.47E-10,21365.30795,73.99843737,0.147899828,95.26682913,0.021874359,-2.37E-16,-1.48E-10,166.2882662,0.001771873,1.86E-05,273.3972733,0.001781328,1.87E-05,778.5877727,0.001861167,11.64054576,7520.428308,7273.203894,1.09528E+13,21365.30795,50595.0372,7.61892E+13,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
80347,166.052845,74.0179701,1.244765597,271.6004436,74.05707123,8.855673535,802.4631858,74.2008207,42.95667786,7869.820633,74.25311644,138.7053448,25911.39019,74.41018572,276.4591267,166.052845,74.0179701,1.244765597,271.6004436,74.05707123,8.855673535,802.4631858,74.2008207,42.95667786,7869.820633,74.25311644,138.7053448,25911.39019,74.41018572,276.4591267,165.9505068,74,0.000195361,95.26804291,3.82E-08,-2.17E-23,-9.52E-14,271.2856319,73.99999835,0.004810831,95.26804163,2.31E-05,1.28E-19,9.26E-12,800.7067748,73.9994447,0.088169402,95.26761158,0.007773843,-9.01E-18,-2.56E-11,7849.789433,73.99836959,0.151073288,95.26677648,0.022823138,5.76E-16,9.56E-10,25833.32083,73.99827993,0.155171121,95.26670684,0.024078077,-6.89E-16,-4.37E-10,165.9505068,0.001773523,1.74E-05,271.2856319,0.001793831,1.74E-05,800.7067748,0.001808789,0.005111691,7849.789433,3224.341225,4.85557E+12,25833.32083,38740.91704,5.8339E+13,1,74,0,95.26804291,0,0,0,1,74,0,95.26804291,0,0,0,1,74,0,95.26804291,0,0,0,1.023639552,74,0,95.26804291,0,0,0,1.687644421,74,0,95.26804291,0,0,0,0
43161,1.000000164,60.00000689,0.000289202,1.000161557,60.00678429,0.28489426,1.159242871,65.76945568,209.030512,5.08214525,92.97965478,291.0379876,30.9397655,93.18877861,270.3367139,1.000000164,60.00000689,0.000289202,1.000161557,60.00678429,0.28489426,1.159242871,65.76945568,209.030512,5.08214525,92.97965478,291.0379876,30.9397655,93.18877861,270.3367139,1,60,0,114.9086594,0,6.84E-198,0,1,60,0,114.9086594,0,1.52E-117,0,1.000000058,60.0000022,0.009148858,114.9086588,0.000114858,-5.30E-19,-6.53E-15,1.286607529,66.3693173,14.19386679,110.6985969,336.0093586,-10.39191058,-0.044646702,10.55665945,76.17821647,18.78858139,108.9413764,504.1571382,20.12071323,0.056446041,1,24.04024005,0,1,24.04024005,0,1.000000058,24.04024011,6.71E-08,1.286607529,23.04123362,24.71367603,10.55665945,14.71077034,101.891648,1,60,0,84.85281374,4.55E-13,-1.04E-176,0,1,60,0,84.85281374,4.55E-13,-1.63E-117,0,1,60,9.54E-07,84.85281374,9.09E-13,-1.64E-214,0,1.070954592,60,6.74E-07,84.85281374,1.87E-12,3.88E-31,4.27E-19,6.061827654,60,0,84.85281374,4.55E-13,1.09E-29,0,1
55099,155.148445,74.11135979,2.660567072,262.5578689,74.08403454,2.078756703,805.5668248,74.08759484,10.00994996,4314.599126,74.12780142,23.94071777,5952.869013,74.12347973,22.70872271,155.148445,74.11135979,2.660567072,262.5578689,74.08403454,2.078756703,805.5668248,74.08759484,10.00994996,4314.599126,74.12780142,23.94071777,5952.869013,74.12347973,22.70872271,154.428566,74,4.10E-05,95.26804291,1.68E-09,-8.93E-25,-3.23E-14,261.6414725,73.99999967,0.002159726,95.26804265,4.66E-06,4.42E-20,1.15E-11,803.596184,73.99949125,0.084393417,95.26764774,0.007122249,-2.96E-17,-1.65E-10,4302.59354,73.99573553,0.244303942,95.2647305,0.059684416,2.07E-15,1.81E-09,5935.62871,73.99547795,0.251571472,95.26453043,0.063288205,-1.30E-15,-1.03E-09,154.428566,0.001961163,0.277455077,261.6414725,0.002422416,801001.3848,803.596184,847.246467,1.27588E+12,4302.59354,162029.6866,2.43977E+14,5935.62871,234901.6161,3.53687E+14,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
30205,1.918425585,60.00000051,1.95E-05,1.950252885,60.00054655,0.020768543,2.013509147,60.57342329,21.46127081,3.361681068,74.2236238,358.6980575,29.62841974,89.70308246,338.9546555,1.918425585,60.00000051,1.95E-05,1.950252885,60.00054655,0.020768543,2.013509147,60.57342329,21.46127081,3.361681068,74.2236238,358.6980575,29.62841974,89.70308246,338.9546555,1.918425585,60.00000051,0.004414936,84.85281448,2.82E-05,9.09E-13,4.56E-08,1.950252885,60.00054655,0.144112953,84.85359694,0.029763804,1.04E-06,4.93E-05,2.013509147,60.57342329,4.632631087,85.66723243,30.47915987,1.105859655,0.051312088,2.951239278,70.36064135,16.92221859,99.5092986,405.0510069,165.2526039,0.576970499,13.31009945,74.62855802,18.48978901,105.5455045,483.6216117,130.7191297,0.38225087,1.918425585,2.414150013,6.217355778,1.950252885,2.456900264,6.231871154,2.013509147,2.840849276,13.75997737,2.951239278,8.778408966,103.8919008,13.31009945,11.6015158,97.37265967,1.918425559,60,6.74E-07,84.85281374,6.43E-13,3.22E-120,7.08E-108,1.950224835,60,9.54E-07,84.85281374,1.02E-12,-2.49E-29,-3.88E-17,1.983125119,60,6.74E-07,84.85281374,6.43E-13,2.04E-38,4.49E-26,2.146588444,60,6.74E-07,84.85281374,4.55E-13,-2.65E-38,0,8.185862132,60,0,84.85281374,1.36E-12,-6.76E-30,0,1
2222,1.000000214,60.00000886,0.000367529,1.000203545,60.00842698,0.349294846,1.194172408,66.72505773,233.2686523,5.823674269,92.71293505,282.7481697,33.27944069,91.59781479,305.2703463,1.000000214,60.00000886,0.000367529,1.000203545,60.00842698,0.349294846,1.194172408,66.72505773,233.2686523,5.823674269,92.71293505,282.7481697,33.27944069,91.59781479,305.2703463,1.000000029,60.0000011,0.006476779,114.90866,4.19E-05,9.75E-141,0,1.000030053,60.00114199,0.208312755,114.9092557,0.043394204,2.39E-83,0,1.03109068,61.14582145,6.49833119,115.5110872,42.22830826,-7.11E-08,-1.72E-06,2.017738219,75.19531311,18.61516472,117.3790202,419.8829258,-36.02319696,-0.125671776,12.88034233,75.12374911,18.60031078,107.1472385,495.1749523,24.62701557,0.070344314,1.000000029,5.007374632,1.17E-05,1.000030053,5.007977612,0.012121488,1.03109068,5.612964535,11.79581294,2.017738219,12.64917287,94.12226459,12.88034233,11.98046368,93.60006777,1,60,0,84.85281374,9.09E-13,0,0,1,60,0,84.85281374,4.55E-13,0,0,1.000000001,60,9.54E-07,84.85281374,1.02E-12,3.38E-101,5.25E-89,1.210891797,60,9.54E-07,84.85281374,9.09E-13,-2.19E-33,0,7.753992407,60,6.74E-07,84.85281374,6.43E-13,1.02E-29,2.25E-17,1
86093,182.7413618,74.01843156,0.442032719,290.5966372,74.02840556,0.69269899,805.4449872,74.05321371,6.606123795,7628.147907,74.17939943,81.28216469,29507.83902,74.35434812,230.1475379,182.7413618,74.01843156,0.442032719,290.5966372,74.02840556,0.69269899,805.4449872,74.05321371,6.606123795,7628.147907,74.17939943,81.28216469,29507.83902,74.35434812,230.1475379,182.60102,74,1.65E-06,95.26804291,5.30E-12,1.19E-27,3.38E-16,290.2530085,74,1.71E-05,95.26804291,2.93E-10,-4.66E-24,-6.64E-14,804.043406,73.99998691,0.013539446,95.26803274,0.000183317,-2.16E-18,-7.87E-11,7609.232397,73.99833046,0.152875198,95.26674609,0.023370826,2.83E-16,7.61E-10,29422.12093,73.99815961,0.160505482,95.26661339,0.02576201,-5.81E-16,-3.60E-10,182.60102,0.001607102,1.34E-05,290.2530085,0.001675747,1.57E-05,804.043406,0.001804703,2.95E-05,7609.232397,1532.617343,2.30799E+12,29422.12093,31479.20039,4.7404E+13,1,74,0,95.26804291,0,0,0,1,74,0,95.26804291,0,0,0,1,74,0,95.26804291,0,0,0,1.021932826,74,0,95.26804291,0,0,0,1.682510691,74,9.54E-07,95.26804291,9.09E-13,0,0,0
